Indications,Generics indicated,Indications Details,Therapeutic Class,Medicine Name,Weight (mg),Weight (ml/other),Tablet,Syrup,Ointment,Drop,Injection,Manufacturer
Abscess,Flucloxacillin Sodium,"Flucloxacillin is indicated for the treatment of infections due to Gram-positive organisms, including infections caused by penicillinase producing staphylococci. These indications include:

Skin and soft tissue infections: Boils, abscess, carbuncles, infected skin conditions (e.g. ulcer, eczema, acne, furunculosis, cellulitis, infected wounds, infected burns, otitis media and externa, impetigo).
Respiratory tract infections: Pneumonia, lung abscess, empyema, sinusitis, pharyngitis, tonsillitis, quinsy.
It is also used for the treatment of other infections i.e. osteomyelitis, enteritis, endocarditis, urinary tract infection, meningitis, septicaemia caused by Flucloxacillin-sensitive organisms.
As a prophylactic agent, it is used during major surgical procedures where appropriate; for example, cardiothoracic and orthopedic surgery.",Penicillinase-resistant penicillins ,Flox,500 mg,,1,0,0,0,0,Hallmark Pharmaceuticals Ltd.
Abscess,Flucloxacillin Sodium,"Flucloxacillin is indicated for the treatment of infections due to Gram-positive organisms, including infections caused by penicillinase producing staphylococci. These indications include:

Skin and soft tissue infections: Boils, abscess, carbuncles, infected skin conditions (e.g. ulcer, eczema, acne, furunculosis, cellulitis, infected wounds, infected burns, otitis media and externa, impetigo).
Respiratory tract infections: Pneumonia, lung abscess, empyema, sinusitis, pharyngitis, tonsillitis, quinsy.
It is also used for the treatment of other infections i.e. osteomyelitis, enteritis, endocarditis, urinary tract infection, meningitis, septicaemia caused by Flucloxacillin-sensitive organisms.
As a prophylactic agent, it is used during major surgical procedures where appropriate; for example, cardiothoracic and orthopedic surgery.",Penicillinase-resistant penicillins ,Flox,125 mg,5 ml,1,1,0,0,0,Hallmark Pharmaceuticals Ltd.
Abscess,Flucloxacillin Sodium,"Flucloxacillin is indicated for the treatment of infections due to Gram-positive organisms, including infections caused by penicillinase producing staphylococci. These indications include:

Skin and soft tissue infections: Boils, abscess, carbuncles, infected skin conditions (e.g. ulcer, eczema, acne, furunculosis, cellulitis, infected wounds, infected burns, otitis media and externa, impetigo).
Respiratory tract infections: Pneumonia, lung abscess, empyema, sinusitis, pharyngitis, tonsillitis, quinsy.
It is also used for the treatment of other infections i.e. osteomyelitis, enteritis, endocarditis, urinary tract infection, meningitis, septicaemia caused by Flucloxacillin-sensitive organisms.
As a prophylactic agent, it is used during major surgical procedures where appropriate; for example, cardiothoracic and orthopedic surgery.",Penicillinase-resistant penicillins ,Flox R,250 mg,,1,0,0,0,0,Rangs Pharmaceuticals Ltd.
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,3-F,500 mg,,1,0,0,0,0,Edruc Limited
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,Asilee,500 mg,,1,0,0,0,0,Asiatic Laboratories Ltd.
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,Avelox,500 mg,,1,0,0,0,0,Marker Pharma Ltd.
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,Bacnil,500 mg,,1,0,0,0,0,Rephco Pharmaceuticals Ltd.
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,Beloxin,500 mg,,1,0,0,0,0,Belsen Pharmaceuticals Ltd.
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,Benfloxin,500 mg,,1,0,0,0,0,Benham Pharmaceuticals Ltd.
Abscess,Levofloxacin Hemihydrate,"Levofloxacin is indicated for the treatment of mild, moderate and severe infections caused by susceptible strains of the designated micro-organisms in the condition listed below:

Acute maxillary sinusitis due to Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Acute bacterial exacerbation of chronic bronchitis due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, or Moraxella catarrhalis.
Community-acquired pneumonia due to Staphylococcus aureus, Streptococcus pneumoniae, Haemophilus influenzae, Klebsiella pneumoniae, Moraxella catarrhalis, Chlamydia pneumoniae, Legionella pneumophila, or Mycoplasma pneumoniae.
Uncomplicated & complicated urinary tract infections due to Escherichia coli, Klebsiella pneumoniae, or Staphylococcus saprophyticus.
Acute pyelonephritis caused by Escherichia coli.
Uncomplicated & complicated skin and soft tissue infections including abscesses, cellulitis, furuncles, impetigo, pyoderma, wound infections, due to Staphylococcus aureus, Streptococcus pyogenes, Proteus mirabilis or Enterococcus faecalis.
Enteric infections caused by Enterobacter sp., Escherichia coli, Campylobacter sp., Vibrio cholerae, Shigella sp., Salmonella sp.",4-Quinolone preparations ,Corbic,500 mg,,1,0,0,0,0,Novo Healthcare and Pharma Ltd.
